

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 13:40:10 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Kepler (spacecraft) (-227)      {source: KEPLER_FINAL_56_traj}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2009-Mar-07 04:56:42.5760 TDB
Stop  time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2455056.706048334, A.D. 2009-Aug-13 04:56:42.5760,  1.082165323728340E+08, -1.100464096632308E+08,  4.120893888567910E+05,
2455059.706048334, A.D. 2009-Aug-16 04:56:42.5760,  1.132976440694293E+08, -1.045080290769871E+08,  3.562039834366664E+05,
2455062.706048334, A.D. 2009-Aug-19 04:56:42.5760,  1.181030066355162E+08, -9.871517356663014E+07,  2.994482967854738E+05,
2455065.706048334, A.D. 2009-Aug-22 04:56:42.5760,  1.226197291566158E+08, -9.268095200763744E+07,  2.419573310650066E+05,
2455068.706048334, A.D. 2009-Aug-25 04:56:42.5760,  1.268354794989231E+08, -8.641914204969494E+07,  1.838704647939019E+05,
2455071.706048334, A.D. 2009-Aug-28 04:56:42.5760,  1.307385174241576E+08, -7.994417186888793E+07,  1.253279900429770E+05,
2455074.706048334, A.D. 2009-Aug-31 04:56:42.5760,  1.343177339249899E+08, -7.327110287093434E+07,  6.647349760044366E+04,
2455077.706048334, A.D. 2009-Sep-03 04:56:42.5760,  1.375626863254616E+08, -6.641560081127222E+07,  7.451998740009964E+03,
2455080.706048334, A.D. 2009-Sep-06 04:56:42.5760,  1.404636354318551E+08, -5.939394242804536E+07, -5.158674787015840E+04,
2455083.706048334, A.D. 2009-Sep-09 04:56:42.5760,  1.430115805959432E+08, -5.222294503987749E+07, -1.104974528377615E+05,
2455086.706048334, A.D. 2009-Sep-12 04:56:42.5760,  1.451982967869617E+08, -4.491996859606108E+07, -1.691299894305058E+05,
2455089.706048334, A.D. 2009-Sep-15 04:56:42.5760,  1.470163705010918E+08, -3.750287763882841E+07, -2.273330547299217E+05,
2455092.706048334, A.D. 2009-Sep-18 04:56:42.5760,  1.484592347922663E+08, -2.999000807528046E+07, -2.849554084805548E+05,
2455095.706048334, A.D. 2009-Sep-21 04:56:42.5760,  1.495212029873120E+08, -2.240013085167250E+07, -3.418457353013493E+05,
2455098.706048334, A.D. 2009-Sep-24 04:56:42.5760,  1.501975038448901E+08, -1.475241383661218E+07, -3.978530698291939E+05,
2455101.706048334, A.D. 2009-Sep-27 04:56:42.5760,  1.504843124265363E+08, -7.066380040200914E+06, -4.528272675605197E+05,
2455104.706048334, A.D. 2009-Sep-30 04:56:42.5760,  1.503787815900392E+08,  6.381370921377921E+05, -5.066193167097454E+05,
2455107.706048334, A.D. 2009-Oct-03 04:56:42.5760,  1.498790687763469E+08,  8.341044191226272E+06, -5.590813214505776E+05,
2455110.706048334, A.D. 2009-Oct-06 04:56:42.5760,  1.489843702666342E+08,  1.602202600488096E+07, -6.100687146415878E+05,
2455113.706048334, A.D. 2009-Oct-09 04:56:42.5760,  1.476949343607976E+08,  2.366061711992453E+07, -6.594369297081484E+05,
2455116.706048334, A.D. 2009-Oct-12 04:56:42.5760,  1.460120915447916E+08,  3.123624563281281E+07, -7.070457941293791E+05,
2455119.706048334, A.D. 2009-Oct-15 04:56:42.5760,  1.439382713029066E+08,  3.872829495031972E+07, -7.527587198636737E+05,
2455122.706048334, A.D. 2009-Oct-18 04:56:42.5760,  1.414770176079980E+08,  4.611616496717244E+07, -7.964428490477856E+05,
2455125.706048334, A.D. 2009-Oct-21 04:56:42.5760,  1.386330010188389E+08,  5.337933523098657E+07, -8.379698228154592E+05,
2455128.706048334, A.D. 2009-Oct-24 04:56:42.5760,  1.354120270718417E+08,  6.049743099717118E+07, -8.772148586479388E+05,
2455131.706048334, A.D. 2009-Oct-27 04:56:42.5760,  1.318210405753548E+08,  6.745029052389842E+07, -9.140584820716083E+05,
2455134.706048334, A.D. 2009-Oct-30 04:56:42.5760,  1.278681253449664E+08,  7.421803464966351E+07, -9.483885471513756E+05,
2455137.706048334, A.D. 2009-Nov-02 04:56:42.5760,  1.235625023226520E+08,  8.078113249199905E+07, -9.800972319870926E+05,
2455140.706048334, A.D. 2009-Nov-05 04:56:42.5760,  1.189145050619331E+08,  8.712049070105387E+07, -1.009086824469954E+06,
