

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:18:36 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Spitzer Space Telescope (-79)   {source: SPITZER_merge_2003-2120}
Center body name: Sun (10)                        {source: SPITZER_merge_2003-2120}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2003-Aug-25 06:26:43.1830 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2453179.768555359, A.D. 2004-Jun-23 06:26:43.1830, -4.848856707394272E+06, -1.519106194795811E+08, -2.256688206131794E+06,
2453182.768555359, A.D. 2004-Jun-26 06:26:43.1830,  2.783475970241669E+06, -1.520510739010930E+08, -2.154836027068444E+06,
2453185.768555359, A.D. 2004-Jun-29 06:26:43.1830,  1.040900586672667E+07, -1.518062401150285E+08, -2.047474219371654E+06,
2453188.768555359, A.D. 2004-Jul-02 06:26:43.1830,  1.800844212237925E+07, -1.511773742661833E+08, -1.934895271260276E+06,
2453191.768555359, A.D. 2004-Jul-05 06:26:43.1830,  2.556266430223157E+07, -1.501666552182835E+08, -1.817371802488387E+06,
2453194.768555359, A.D. 2004-Jul-08 06:26:43.1830,  3.305267914946701E+07, -1.487772196525704E+08, -1.695222657824986E+06,
2453197.768555359, A.D. 2004-Jul-11 06:26:43.1830,  4.045972295084226E+07, -1.470131195455201E+08, -1.568765104009390E+06,
2453200.768555359, A.D. 2004-Jul-14 06:26:43.1830,  4.776528874355052E+07, -1.448793146601399E+08, -1.438325712034672E+06,
2453203.768555359, A.D. 2004-Jul-17 06:26:43.1830,  5.495116901213108E+07, -1.423816557136841E+08, -1.304240106946506E+06,
2453206.768555359, A.D. 2004-Jul-20 06:26:43.1830,  6.199949544546818E+07, -1.395268664292368E+08, -1.166852445636749E+06,
2453209.768555359, A.D. 2004-Jul-23 06:26:43.1830,  6.889277874609497E+07, -1.363225236562593E+08, -1.026513994854994E+06,
2453212.768555359, A.D. 2004-Jul-26 06:26:43.1830,  7.561394701773462E+07, -1.327770362298518E+08, -8.835829162152484E+05,
