

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:13:26 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: DSCOVR (spacecraft) (-78)       {source: DSCOVR_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Feb-11 23:45:07.1851 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2457212.489666494, A.D. 2015-Jul-08 23:45:07.1851,  4.199060139933652E+07, -1.446572211076213E+08, -6.995430030884594E+04,
2457215.489666494, A.D. 2015-Jul-11 23:45:07.1851,  4.914162878769799E+07, -1.423665215659517E+08, -8.591629310654104E+04,
2457218.489666494, A.D. 2015-Jul-14 23:45:07.1851,  5.617028976694125E+07, -1.397148737870607E+08, -1.009254307868704E+05,
2457221.489666494, A.D. 2015-Jul-17 23:45:07.1851,  6.305863740890298E+07, -1.367085599298843E+08, -1.148374940531999E+05,
2457224.489666494, A.D. 2015-Jul-20 23:45:07.1851,  6.978898607849848E+07, -1.333547378531575E+08, -1.275264915651754E+05,
2457227.489666494, A.D. 2015-Jul-23 23:45:07.1851,  7.634395370477888E+07, -1.296614141572262E+08, -1.388799181238711E+05,
2457230.489666494, A.D. 2015-Jul-26 23:45:07.1851,  8.270655502695039E+07, -1.256374599713954E+08, -1.488065579162613E+05,
2457233.489666494, A.D. 2015-Jul-29 23:45:07.1851,  8.886022239373858E+07, -1.212926283948873E+08, -1.572113071202412E+05,
2457236.489666494, A.D. 2015-Aug-01 23:45:07.1851,  9.478886017014705E+07, -1.166375094012029E+08, -1.640558676602989E+05,
2457239.489666494, A.D. 2015-Aug-04 23:45:07.1851,  1.004768476498577E+08, -1.116835181175165E+08, -1.692843353101835E+05,
2457242.489666494, A.D. 2015-Aug-07 23:45:07.1851,  1.059090876508060E+08, -1.064428690268563E+08, -1.728479597674161E+05,
2457245.489666494, A.D. 2015-Aug-10 23:45:07.1851,  1.110710971790941E+08, -1.009285246183611E+08, -1.747360799745470E+05,
2457248.489666494, A.D. 2015-Aug-13 23:45:07.1851,  1.159490303188560E+08, -9.515421564164726E+07, -1.749420561894476E+05,
2457251.489666494, A.D. 2015-Aug-16 23:45:07.1851,  1.205297137152877E+08, -8.913441065385345E+07, -1.734690036268309E+05,
2457254.489666494, A.D. 2015-Aug-19 23:45:07.1851,  1.248006508607488E+08, -8.288426096531811E+07, -1.703442741159759E+05,
2457257.489666494, A.D. 2015-Aug-22 23:45:07.1851,  1.287500695753270E+08, -7.641956210340583E+07, -1.655965753654204E+05,
2457260.489666494, A.D. 2015-Aug-25 23:45:07.1851,  1.323670116682676E+08, -6.975671010487120E+07, -1.592743858805709E+05,
2457263.489666494, A.D. 2015-Aug-28 23:45:07.1851,  1.356413364635308E+08, -6.291272338374749E+07, -1.514525572596528E+05,
2457266.489666494, A.D. 2015-Aug-31 23:45:07.1851,  1.385637528976041E+08, -5.590515510492494E+07, -1.421949486180209E+05,
2457269.489666494, A.D. 2015-Sep-03 23:45:07.1851,  1.411258317318117E+08, -4.875206832033341E+07, -1.315916649332307E+05,
2457272.489666494, A.D. 2015-Sep-06 23:45:07.1851,  1.433200475735060E+08, -4.147197132341679E+07, -1.197409005789291E+05,
2457275.489666494, A.D. 2015-Sep-09 23:45:07.1851,  1.451398255933101E+08, -3.408377357642198E+07, -1.067483882697113E+05,
2457278.489666494, A.D. 2015-Sep-12 23:45:07.1851,  1.465795695688738E+08, -2.660678168600994E+07, -9.274206260882691E+04,
2457281.489666494, A.D. 2015-Sep-15 23:45:07.1851,  1.476346648271782E+08, -1.906062059276677E+07, -7.784384087714646E+04,
2457284.489666494, A.D. 2015-Sep-18 23:45:07.1851,  1.483014654431016E+08, -1.146517754983756E+07, -6.219640438691620E+04,
2457287.489666494, A.D. 2015-Sep-21 23:45:07.1851,  1.485773488610843E+08, -3.840535078673868E+06, -4.594776964933495E+04,
2457290.489666494, A.D. 2015-Sep-24 23:45:07.1851,  1.484607570754676E+08,  3.793071684727053E+06, -2.925733774273028E+04,
2457293.489666494, A.D. 2015-Sep-27 23:45:07.1851,  1.479511924166364E+08,  1.141528681820141E+07, -1.228603026259737E+04,
2457296.489666494, A.D. 2015-Sep-30 23:45:07.1851,  1.470492088526001E+08,  1.900570205001280E+07,  4.797671115522273E+03,
2457299.489666494, A.D. 2015-Oct-03 23:45:07.1851,  1.457564115713754E+08,  2.654391711628874E+07,  2.182426723456010E+04,
2457302.489666494, A.D. 2015-Oct-06 23:45:07.1851,  1.440754708339812E+08,  3.400962167274065E+07,  3.861797756105661E+04,
2457305.489666494, A.D. 2015-Oct-09 23:45:07.1851,  1.420101466564514E+08,  4.138262787497747E+07,  5.499847723616287E+04,
2457308.489666494, A.D. 2015-Oct-12 23:45:07.1851,  1.395652868677474E+08,  4.864293512261990E+07,  7.078460126568004E+04,
2457311.489666494, A.D. 2015-Oct-15 23:45:07.1851,  1.367467777671909E+08,  5.577077150558012E+07,  8.580273343193531E+04,
2457314.489666494, A.D. 2015-Oct-18 23:45:07.1851,  1.335615112308165E+08,  6.274666561113384E+07,  9.988143851682171E+04,
2457317.489666494, A.D. 2015-Oct-21 23:45:07.1851,  1.300174109753158E+08,  6.955154431253664E+07,  1.128510579549782E+05,
2457320.489666494, A.D. 2015-Oct-24 23:45:07.1851,  1.261234436924434E+08,  7.616674042590272E+07,  1.245500045741685E+05,
2457323.489666494, A.D. 2015-Oct-27 23:45:07.1851,  1.218895664101511E+08,  8.257407390336950E+07,  1.348190368645601E+05,
2457326.489666494, A.D. 2015-Oct-30 23:45:07.1851,  1.173266879838175E+08,  8.875588011513308E+07,  1.435217397243045E+05,
2457329.489666494, A.D. 2015-Nov-02 23:45:07.1851,  1.124466015831860E+08,  9.469506772347650E+07,  1.505333989238068E+05,
2457332.489666494, A.D. 2015-Nov-05 23:45:07.1851,  1.072620490398764E+08,  1.003752059698920E+08,  1.557386562552899E+05,
2457335.489666494, A.D. 2015-Nov-08 23:45:07.1851,  1.017866014796747E+08,  1.057805600824018E+08,  1.590432362917513E+05,
2457338.489666494, A.D. 2015-Nov-11 23:45:07.1851,  9.603468746003893E+07,  1.108961265649928E+08,  1.603691994590983E+05,
2457341.489666494, A.D. 2015-Nov-14 23:45:07.1851,  9.002151864156616E+07,  1.157076229420946E+08,  1.596714467910677E+05,
