

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:24:09 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Wind (spacecraft) (-8)          {source: Wind_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Oct-08 00:01:09.1824 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2459049.500800722, A.D. 2020-Jul-19 00:01:09.1824,  6.673143469813037E+07, -1.348129446691066E+08,  1.792521314909309E+04,
2459052.500800722, A.D. 2020-Jul-22 00:01:09.1824,  7.339873156890476E+07, -1.312418009886289E+08,  2.403144370267540E+04,
2459055.500800722, A.D. 2020-Jul-25 00:01:09.1824,  7.988031026035988E+07, -1.273335047230389E+08,  2.997251996988803E+04,
2459058.500800722, A.D. 2020-Jul-28 00:01:09.1824,  8.615900625245064E+07, -1.230977686429449E+08,  3.569814687577635E+04,
2459061.500800722, A.D. 2020-Jul-31 00:01:09.1824,  9.221814137645158E+07, -1.185451749059179E+08,  4.115913835443556E+04,
2459064.500800722, A.D. 2020-Aug-03 00:01:09.1824,  9.804156454035127E+07, -1.136871762929609E+08,  4.630979755216837E+04,
2459067.500800722, A.D. 2020-Aug-06 00:01:09.1824,  1.036136806958449E+08, -1.085360626667558E+08,  5.110772737538069E+04,
2459070.500800722, A.D. 2020-Aug-09 00:01:09.1824,  1.089194896780634E+08, -1.031049202748762E+08,  5.551032787885517E+04,
2459073.500800722, A.D. 2020-Aug-12 00:01:09.1824,  1.139446334674436E+08, -9.740759851078945E+07,  5.948167626654357E+04,
2459076.500800722, A.D. 2020-Aug-15 00:01:09.1824,  1.186754513217727E+08, -9.145867946965407E+07,  6.298496932130307E+04,
2459079.500800722, A.D. 2020-Aug-18 00:01:09.1824,  1.230990269408395E+08, -8.527345832742265E+07,  6.598913272942603E+04,
2459082.500800722, A.D. 2020-Aug-21 00:01:09.1824,  1.272032111078792E+08, -7.886791294134599E+07,  6.846649672220647E+04,
2459085.500800722, A.D. 2020-Aug-24 00:01:09.1824,  1.309766375197298E+08, -7.225863898897928E+07,  7.039396492404491E+04,
2459088.500800722, A.D. 2020-Aug-27 00:01:09.1824,  1.344087895834586E+08, -6.546280141648655E+07,  7.175032710332423E+04,
2459091.500800722, A.D. 2020-Aug-30 00:01:09.1824,  1.374900470800441E+08, -5.849811786503311E+07,  7.252085227277502E+04,
2459094.500800722, A.D. 2020-Sep-02 00:01:09.1824,  1.402118089031238E+08, -5.138285950592992E+07,  7.073657357306406E+04,
2459097.500800722, A.D. 2020-Sep-05 00:01:09.1824,  1.425663402972170E+08, -4.413572686124603E+07,  6.571305413351394E+04,
