

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:54:37 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Neptune (899)                   {source: nep102_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1963-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2438234.500000000, A.D. 1963-Jul-24 00:00:00.0000, -3.190681312326286E+09, -3.221822389477012E+09,  1.398425488866451E+08,
2438237.500000000, A.D. 1963-Jul-27 00:00:00.0000, -3.189689122857598E+09, -3.222801592371827E+09,  1.398399436910899E+08,
2438240.500000000, A.D. 1963-Jul-30 00:00:00.0000, -3.188696714799688E+09, -3.223780512580496E+09,  1.398373370527858E+08,
2438243.500000000, A.D. 1963-Aug-02 00:00:00.0000, -3.187704018015820E+09, -3.224759140201738E+09,  1.398347047823520E+08,
2438246.500000000, A.D. 1963-Aug-05 00:00:00.0000, -3.186710962144933E+09, -3.225737452882915E+09,  1.398320344985412E+08,
2438249.500000000, A.D. 1963-Aug-08 00:00:00.0000, -3.185717550863620E+09, -3.226715442055393E+09,  1.398293360530765E+08,
2438252.500000000, A.D. 1963-Aug-11 00:00:00.0000, -3.184723787851487E+09, -3.227693099152351E+09,  1.398266192971278E+08,
2438255.500000000, A.D. 1963-Aug-14 00:00:00.0000, -3.183729676791210E+09, -3.228670415606096E+09,  1.398238940815444E+08,
2438258.500000000, A.D. 1963-Aug-17 00:00:00.0000, -3.182735221369408E+09, -3.229647382846262E+09,  1.398211702570926E+08,
2438261.500000000, A.D. 1963-Aug-20 00:00:00.0000, -3.181740432017432E+09, -3.230623997527109E+09,  1.398184558965166E+08,
2438264.500000000, A.D. 1963-Aug-23 00:00:00.0000, -3.180745396011733E+09, -3.231600322642644E+09,  1.398157323549161E+08,
2438267.500000000, A.D. 1963-Aug-26 00:00:00.0000, -3.179750131405535E+09, -3.232576381787315E+09,  1.398129855586616E+08,
2438270.500000000, A.D. 1963-Aug-29 00:00:00.0000, -3.178754628294926E+09, -3.233552178540273E+09,  1.398102072023630E+08,
2438273.500000000, A.D. 1963-Sep-01 00:00:00.0000, -3.177758876787391E+09, -3.234527716478687E+09,  1.398073889813493E+08,
2438276.500000000, A.D. 1963-Sep-04 00:00:00.0000, -3.176762867003350E+09, -3.235502999179469E+09,  1.398045225917243E+08,
2438279.500000000, A.D. 1963-Sep-07 00:00:00.0000, -3.175766589077595E+09, -3.236478030221662E+09,  1.398015997303629E+08,
2438282.500000000, A.D. 1963-Sep-10 00:00:00.0000, -3.174770022414704E+09, -3.237452786808785E+09,  1.397986322031658E+08,
2438285.500000000, A.D. 1963-Sep-13 00:00:00.0000, -3.173773132768170E+09, -3.238427186208482E+09,  1.397956826586375E+08,
